id,num_dots,url_length,num_domain_parts,num_hyphens,num_underscores,num_at,num_ampersand,num_tilde,num_percent,hostname_length,is_ip,num_double_slash,has_https,has_suspicious,label
2415,2,55,1,1,0,0,0,0,0,41,0,0,1,0,Phishing
2416,3,57,1,0,0,0,0,0,0,29,0,0,0,0,Phishing
2417,3,54,1,1,0,0,0,0,0,10,0,0,0,0,Phishing
2418,3,199,1,3,6,0,5,0,0,10,0,0,0,0,Phishing
2419,4,67,2,4,0,0,0,0,0,49,0,0,1,0,Phishing
2420,2,85,0,1,0,0,0,0,0,27,0,0,0,1,Phishing
2421,3,59,0,0,0,0,0,0,0,20,0,0,0,1,Phishing
2422,3,65,0,0,0,0,0,0,0,20,0,0,0,1,Phishing
2423,3,48,1,0,0,0,0,0,0,20,0,0,0,1,Phishing
2424,2,101,0,1,1,0,0,0,0,26,0,0,0,1,Phishing
2425,2,59,1,1,0,0,0,0,0,38,0,0,1,0,Phishing
2426,2,53,0,0,0,0,0,0,0,24,0,0,0,1,Phishing
2427,3,37,1,0,0,0,0,0,0,20,0,0,0,0,Phishing
2428,4,54,1,0,0,0,0,0,0,21,0,0,0,1,Phishing
2429,3,84,1,2,0,0,0,0,0,16,0,0,0,1,Phishing
2430,4,61,1,0,0,0,0,0,0,28,0,0,0,1,Phishing
2431,2,34,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2432,5,82,0,0,0,0,0,0,0,26,0,0,0,0,Phishing
2433,2,51,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2434,3,50,0,1,0,0,0,0,0,17,0,0,0,1,Phishing
2435,3,47,0,1,0,0,0,0,0,12,0,0,0,1,Phishing
2436,2,78,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2437,2,67,0,0,0,0,0,0,1,15,0,0,0,0,Phishing
2438,3,72,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2439,3,34,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2440,3,76,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2441,3,57,1,0,0,0,0,0,0,28,0,0,0,0,Phishing
2442,2,40,0,1,0,0,0,0,0,24,0,0,0,0,Phishing
2443,2,43,0,1,0,0,0,0,0,18,0,0,0,0,Phishing
2444,1,26,0,0,0,0,0,0,0,9,0,0,0,0,Phishing
2445,2,52,0,3,0,0,0,0,0,21,0,0,0,0,Phishing
2446,3,45,1,0,0,0,0,0,0,20,0,0,0,0,Phishing
2447,6,89,5,3,0,0,0,0,0,39,0,0,0,0,Phishing
2448,2,77,0,0,0,0,0,0,1,24,0,0,0,0,Phishing
2449,3,80,1,1,1,0,0,0,0,26,0,0,0,0,Phishing
2450,3,47,1,0,0,0,0,0,0,21,0,0,0,1,Phishing
2451,3,72,0,1,0,0,0,0,0,17,0,0,0,1,Phishing
2452,2,45,0,1,0,0,0,0,0,16,0,0,0,0,Phishing
2453,6,88,5,3,0,0,0,0,0,39,0,0,0,0,Phishing
2454,3,60,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2455,2,54,0,3,0,0,0,0,0,21,0,0,0,0,Phishing
2456,2,56,1,1,0,0,0,0,0,40,0,0,1,0,Phishing
2457,2,90,0,1,1,0,0,0,0,26,0,0,0,1,Phishing
2458,2,52,0,1,0,0,0,0,0,16,0,0,0,0,Phishing
2459,2,38,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2460,2,51,1,1,0,0,0,0,0,35,0,0,1,0,Phishing
2461,2,55,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2462,4,66,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2463,3,69,1,0,0,0,0,0,0,14,0,0,0,1,Phishing
2464,2,52,1,1,0,0,0,0,0,38,0,0,1,0,Phishing
2465,3,40,1,0,0,0,0,0,0,14,0,0,0,1,Phishing
2466,3,41,1,1,0,0,0,0,0,13,0,0,0,0,Phishing
2467,3,51,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2468,2,47,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2469,2,45,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2470,2,47,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2471,3,35,1,1,0,0,0,0,0,13,0,0,0,0,Phishing
2472,3,48,1,0,0,0,0,0,0,17,0,0,0,0,Phishing
2473,2,79,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2474,3,70,0,1,0,0,0,0,0,17,0,0,0,1,Phishing
2475,2,220,0,1,1,0,2,0,0,25,0,0,0,1,Phishing
2476,3,51,0,0,0,0,0,0,0,25,0,0,0,1,Phishing
2477,3,38,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2478,2,68,0,0,0,0,0,0,1,17,0,0,0,0,Phishing
2479,2,217,0,1,1,0,2,0,0,26,0,0,0,1,Phishing
2480,2,225,0,1,1,0,2,0,0,26,0,0,0,1,Phishing
2481,2,88,0,1,0,0,0,0,0,26,0,0,0,1,Phishing
2482,3,46,0,1,0,0,0,0,0,10,0,0,0,1,Phishing
2483,2,60,1,1,0,0,0,0,0,43,0,0,1,0,Phishing
2484,2,47,0,1,0,0,0,0,0,9,0,0,0,0,Phishing
2485,2,224,0,1,1,0,2,0,0,26,0,0,0,1,Phishing
2486,2,220,0,1,1,0,2,0,0,25,0,0,0,1,Phishing
2487,2,86,0,1,0,0,0,0,0,26,0,0,0,1,Phishing
2488,2,49,0,0,0,0,0,0,0,20,0,0,0,0,Phishing
2489,2,229,0,1,1,0,2,0,0,30,0,0,0,1,Phishing
2490,2,86,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2491,2,50,1,1,0,0,0,0,0,34,0,0,1,0,Phishing
2492,2,91,0,1,0,0,0,0,0,26,0,0,0,1,Phishing
2493,2,228,0,1,1,0,2,0,0,26,0,0,0,1,Phishing
2494,2,60,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2495,1,68,0,3,0,0,0,0,0,18,0,0,0,0,Phishing
2496,1,67,0,3,0,0,0,0,0,18,0,0,0,0,Phishing
2497,2,72,1,3,0,0,0,0,0,22,0,0,0,0,Phishing
2498,2,37,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2499,2,56,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2500,2,93,0,1,1,0,0,0,0,23,0,0,0,1,Phishing
2501,4,53,1,0,0,0,0,0,0,26,0,0,0,1,Phishing
2502,2,51,0,0,0,0,0,0,0,10,0,0,0,1,Phishing
2503,2,42,0,0,0,0,0,0,0,14,0,0,0,0,Phishing
2504,2,61,1,1,0,0,0,0,0,44,0,0,1,0,Phishing
2505,3,86,1,0,0,0,1,0,0,24,0,0,0,0,Phishing
2506,2,59,1,1,0,0,0,0,0,42,0,0,1,0,Phishing
2507,2,46,0,0,1,0,0,0,0,14,0,0,0,1,Phishing
2508,4,53,0,0,1,0,0,0,0,13,1,0,0,1,Phishing
2509,2,56,1,1,0,0,0,0,0,42,0,0,1,0,Phishing
2510,3,131,1,0,0,0,0,0,0,29,0,0,1,0,Phishing
2511,3,51,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2512,4,79,2,0,0,0,0,0,0,39,0,0,0,0,Phishing
2513,2,44,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2514,2,30,0,0,0,0,0,0,0,11,0,0,0,1,Phishing
2515,4,93,1,1,0,0,0,0,0,16,0,0,0,1,Phishing
2516,2,52,0,0,0,0,0,0,0,14,0,0,0,0,Phishing
2517,2,34,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2518,5,72,0,2,0,0,0,0,0,28,0,0,0,0,Phishing
2519,5,70,0,0,0,0,0,0,0,26,0,0,0,0,Phishing
2520,2,36,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2521,2,32,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2522,2,52,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2523,3,52,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2524,2,53,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2525,2,57,0,1,1,0,0,0,0,10,0,0,0,0,Phishing
2526,4,51,1,1,0,0,0,0,0,16,0,0,0,1,Phishing
2527,4,59,1,0,0,0,0,0,0,24,0,0,0,0,Phishing
2528,3,54,1,0,1,0,0,0,0,16,0,0,0,1,Phishing
2529,10,157,8,0,0,0,0,0,0,94,0,0,0,1,Phishing
2530,15,251,0,0,0,0,12,0,0,21,0,0,0,1,Phishing
2531,2,82,0,1,0,0,0,0,0,24,0,0,0,0,Phishing
2532,3,69,0,1,1,0,0,0,0,16,0,0,0,1,Phishing
2533,4,158,1,1,0,0,8,0,0,17,0,0,0,0,Phishing
2534,2,44,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2535,1,31,0,0,0,0,0,0,0,16,0,0,1,0,Phishing
2536,3,107,1,0,0,0,0,0,5,18,0,0,0,0,Phishing
2537,4,50,2,1,0,0,0,0,0,17,0,0,0,0,Phishing
2538,2,50,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2539,2,69,0,1,0,0,0,0,0,17,0,0,0,0,Phishing
2540,4,58,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2541,3,63,0,1,1,0,0,0,0,16,0,0,0,1,Phishing
2542,2,38,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2543,2,48,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2544,10,156,8,0,0,0,0,0,0,94,0,0,0,1,Phishing
2545,5,67,1,0,0,0,0,0,0,33,0,0,0,0,Phishing
2546,3,60,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2547,3,61,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2548,4,55,1,0,0,0,0,0,0,20,0,0,0,0,Phishing
2549,2,32,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2550,3,44,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2551,3,46,1,0,0,0,0,0,0,21,0,0,0,0,Phishing
2552,2,48,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2553,4,61,1,0,0,0,0,0,0,26,0,0,0,0,Phishing
2554,2,52,0,0,0,0,0,0,0,19,0,0,0,0,Phishing
2555,10,176,8,0,0,0,2,0,0,94,0,0,0,1,Phishing
2556,3,119,1,6,0,0,0,1,0,19,0,0,1,1,Phishing
2557,3,66,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2558,3,47,1,0,0,0,0,0,0,20,0,0,0,0,Phishing
2559,5,50,2,0,0,0,0,0,0,17,0,0,0,0,Phishing
2560,2,58,1,1,0,0,0,0,0,41,0,0,1,0,Phishing
2561,4,76,1,1,1,0,0,0,0,18,0,0,0,0,Phishing
2562,3,48,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2563,4,51,0,0,0,0,0,0,0,13,1,0,0,1,Phishing
2564,2,48,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2565,3,91,0,3,0,0,0,0,0,11,0,0,0,0,Phishing
2566,2,47,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2567,3,59,0,0,1,0,0,0,0,21,0,0,0,0,Phishing
2568,4,38,0,0,0,0,0,0,0,13,1,0,0,0,Phishing
2569,2,43,0,1,0,0,0,0,0,17,0,0,0,0,Phishing
2570,3,58,1,0,0,0,0,0,0,21,0,0,0,0,Phishing
2571,3,53,0,0,0,0,0,0,0,27,0,0,0,0,Phishing
2572,2,71,0,1,0,0,0,0,0,13,0,0,0,0,Phishing
2573,4,53,1,1,0,0,0,0,0,20,0,0,0,0,Phishing
2574,3,51,0,0,0,0,0,0,0,21,0,0,0,0,Phishing
2575,3,49,0,0,0,0,0,0,0,21,0,0,0,0,Phishing
2576,3,62,1,1,0,0,0,0,0,22,0,0,0,0,Phishing
2577,3,46,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2578,2,75,0,1,0,0,0,0,0,12,0,0,0,0,Phishing
2579,2,81,0,1,0,0,0,0,0,21,0,0,0,0,Phishing
2580,2,58,0,2,0,0,0,0,0,18,0,0,0,0,Phishing
2581,4,42,1,1,0,0,0,0,0,26,0,0,0,0,Phishing
2582,2,26,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2583,3,46,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2584,3,70,0,1,1,0,0,0,0,16,0,0,0,1,Phishing
2585,3,168,0,3,0,0,2,0,0,11,0,0,0,0,Phishing
2586,6,60,4,0,0,0,0,0,0,42,0,0,0,1,Phishing
2587,2,44,0,1,0,0,0,0,0,11,0,0,0,0,Phishing
2588,5,51,2,0,0,0,0,0,0,17,0,0,0,0,Phishing
2589,5,50,2,0,0,0,0,0,0,15,0,0,0,1,Phishing
2590,2,61,0,0,0,0,0,0,0,21,0,0,0,0,Phishing
2591,3,49,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2592,3,53,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2593,3,61,0,0,0,0,0,0,0,14,0,0,0,0,Phishing
2594,4,60,0,1,0,0,0,0,0,22,0,0,0,1,Phishing
2595,3,68,0,1,0,0,0,0,0,23,0,0,0,0,Phishing
2596,4,70,1,0,0,0,0,0,0,22,0,0,0,0,Phishing
2597,2,65,0,1,0,0,0,0,0,21,0,0,0,0,Phishing
2598,3,54,1,1,0,0,0,0,0,17,0,0,0,0,Phishing
2599,4,39,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2600,2,72,0,1,0,0,0,0,0,24,0,0,0,0,Phishing
2601,3,57,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2602,3,54,1,0,0,0,0,0,0,29,0,0,1,0,Phishing
2603,2,42,0,1,0,0,0,0,0,19,0,0,0,0,Phishing
2604,4,71,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2605,4,62,0,0,2,0,0,0,0,12,0,0,0,0,Phishing
2606,2,43,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2607,2,39,0,0,0,0,0,0,0,15,0,0,0,1,Phishing
2608,3,37,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2609,3,40,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2610,3,59,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2611,3,53,0,1,0,0,0,0,0,11,0,0,0,0,Phishing
2612,3,59,0,1,0,0,0,0,0,11,0,0,0,0,Phishing
2613,3,33,1,0,0,0,0,0,0,18,0,0,0,0,Phishing
2614,3,132,0,1,0,0,6,0,0,12,0,0,0,0,Phishing
2615,4,50,2,1,0,0,0,0,0,17,0,0,0,0,Phishing
2616,2,44,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2617,3,56,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2618,3,37,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2619,2,34,1,2,0,0,0,0,0,26,0,0,1,0,Phishing
2620,2,47,0,0,0,0,0,0,0,9,0,0,0,0,Phishing
2621,2,44,0,0,0,0,0,0,0,9,0,0,0,0,Phishing
2622,2,57,1,1,0,0,0,0,0,41,0,0,1,0,Phishing
2623,2,67,0,0,0,0,0,0,0,25,0,0,0,0,Phishing
2624,2,64,0,0,1,0,0,0,0,17,0,0,0,0,Phishing
2625,2,89,0,4,0,0,0,0,1,19,0,0,0,0,Phishing
2626,5,46,1,0,0,0,0,0,0,17,0,0,0,0,Phishing
2627,3,44,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2628,2,48,0,0,0,0,0,0,0,9,0,0,0,0,Phishing
2629,2,45,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2630,4,49,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2631,2,48,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2632,2,72,0,0,0,0,0,0,0,21,0,0,0,0,Phishing
2633,5,61,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2634,2,43,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2635,2,43,0,0,0,0,0,0,0,16,0,0,0,1,Phishing
2636,3,50,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2637,2,70,0,0,0,0,0,0,0,23,0,0,0,0,Phishing
2638,3,156,0,4,0,0,0,0,0,17,0,0,0,0,Phishing
2639,3,59,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2640,3,79,0,1,0,0,0,0,0,15,0,0,0,1,Phishing
2641,3,155,0,4,0,0,0,0,0,17,0,0,0,0,Phishing
2642,2,62,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2643,3,66,1,1,0,0,0,0,0,28,0,0,0,0,Phishing
2644,4,55,0,1,0,0,0,0,0,18,0,0,0,1,Phishing
2645,3,48,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2646,3,67,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2647,3,60,1,0,0,0,0,0,0,13,0,0,0,0,Phishing
2648,14,237,0,1,0,0,12,0,0,12,0,0,0,0,Phishing
2649,3,201,1,0,0,0,0,0,0,22,0,0,0,0,Phishing
2650,2,51,0,1,0,0,0,0,0,13,0,0,0,0,Phishing
2651,3,105,1,0,0,0,0,0,5,15,0,0,0,0,Phishing
2652,3,53,0,1,0,0,0,0,0,16,0,0,0,0,Phishing
2653,5,55,2,0,0,0,0,0,0,15,0,0,0,1,Phishing
2654,3,61,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2655,3,58,0,1,0,0,0,0,0,11,0,0,0,0,Phishing
2656,2,63,0,0,0,0,0,0,0,20,0,0,0,0,Phishing
2657,2,57,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2658,3,34,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2659,2,46,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2660,2,61,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2661,6,64,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2662,6,65,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2663,5,61,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2664,4,69,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2665,2,63,0,1,0,0,0,0,0,17,0,0,0,0,Phishing
2666,5,60,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2667,5,61,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2668,3,47,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2669,3,33,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2670,3,35,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2671,3,35,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2672,3,57,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2673,2,56,1,1,0,0,0,0,0,40,0,0,1,0,Phishing
2674,2,61,0,1,0,0,0,0,0,19,0,0,0,1,Phishing
2675,3,46,0,0,1,0,0,0,0,10,0,0,0,0,Phishing
2676,3,119,0,3,0,0,0,0,0,17,0,0,0,0,Phishing
2677,4,93,0,1,5,0,0,1,0,11,1,0,0,0,Phishing
2678,2,58,1,1,0,0,0,0,0,42,0,0,1,0,Phishing
2679,3,33,1,0,0,0,0,0,0,16,0,0,0,1,Phishing
2680,2,34,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2681,2,53,0,0,0,0,0,0,0,21,0,0,0,0,Phishing
2682,3,157,0,4,0,0,0,0,0,17,0,0,0,0,Phishing
2683,3,64,1,1,0,0,0,0,0,17,0,0,0,0,Phishing
2684,2,43,0,0,0,0,0,0,0,16,0,0,0,1,Phishing
2685,2,74,0,0,0,0,0,0,0,19,0,0,0,0,Phishing
2686,3,69,1,0,0,0,0,0,0,52,0,0,0,0,Phishing
2687,3,57,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2688,3,53,1,0,0,0,0,0,0,30,0,0,0,0,Phishing
2689,3,52,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2690,3,44,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2691,4,54,1,1,0,0,0,0,0,20,0,0,0,0,Phishing
2692,2,37,0,0,0,0,0,0,0,13,0,0,0,0,Phishing
2693,2,28,0,0,0,0,0,0,0,11,0,0,0,1,Phishing
2694,4,63,0,1,0,0,0,0,0,22,0,0,0,0,Phishing
2695,4,57,1,1,0,0,0,0,0,20,0,0,0,0,Phishing
2696,4,53,1,1,0,0,0,0,0,20,0,0,0,0,Phishing
2697,3,55,1,1,0,0,0,0,0,17,0,0,0,0,Phishing
2698,3,34,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2699,2,75,0,1,0,0,0,0,0,22,0,0,0,0,Phishing
2700,2,78,0,1,0,0,0,0,0,24,0,0,0,0,Phishing
2701,4,72,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2702,3,44,0,0,0,0,0,0,0,10,0,0,0,0,Phishing
2703,4,52,1,1,0,0,0,0,0,20,0,0,0,0,Phishing
2704,2,59,0,1,0,0,0,0,0,8,0,0,0,0,Phishing
2705,4,45,2,0,0,0,0,0,0,20,0,0,0,0,Phishing
2706,3,59,0,0,0,0,0,0,0,14,0,0,0,0,Phishing
2707,2,52,0,0,0,0,0,0,0,16,0,0,0,1,Phishing
2708,3,69,1,0,0,0,0,0,0,52,0,0,0,0,Phishing
2709,4,62,2,1,0,0,0,0,0,17,0,0,0,0,Phishing
2710,5,81,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2711,2,58,0,1,0,0,0,0,0,18,0,0,0,0,Phishing
2712,4,62,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2713,2,47,0,0,0,0,0,0,0,11,0,0,0,0,Phishing
2714,2,61,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2715,1,55,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2716,1,46,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2717,1,71,0,0,1,0,0,0,0,18,0,0,0,0,Phishing
2718,1,56,0,1,0,0,0,0,0,18,0,0,0,0,Phishing
2719,2,43,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2720,4,51,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2721,1,54,0,1,0,0,0,0,0,18,0,0,0,0,Phishing
2722,2,69,0,4,0,0,0,0,0,22,0,0,0,0,Phishing
2723,3,202,1,0,0,0,0,0,0,22,0,0,0,0,Phishing
2724,3,55,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2725,2,57,0,1,0,0,0,0,0,17,0,0,0,1,Phishing
2726,3,54,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2727,2,66,0,1,0,0,0,0,0,14,0,0,0,0,Phishing
2728,3,201,1,0,0,0,0,0,0,22,0,0,0,0,Phishing
2729,2,49,1,1,0,0,0,0,0,33,0,0,1,0,Phishing
2730,3,45,1,0,0,0,0,0,0,27,0,0,0,1,Phishing
2731,2,48,0,0,0,0,0,0,0,16,0,0,0,0,Phishing
2732,2,58,1,2,0,0,0,0,0,37,0,0,1,0,Phishing
2733,2,45,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2734,3,64,1,1,0,0,0,0,0,17,0,0,0,0,Phishing
2735,3,62,1,1,0,0,0,0,0,22,0,0,0,0,Phishing
2736,2,43,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2737,3,51,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2738,2,51,0,1,0,0,0,0,0,6,0,0,0,0,Phishing
2739,3,39,1,0,0,0,0,0,0,20,0,0,0,0,Phishing
2740,2,56,1,1,0,0,0,0,0,39,0,0,1,0,Phishing
2741,3,38,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2742,3,38,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2743,2,44,0,1,0,0,0,0,0,13,0,0,0,0,Phishing
2744,2,45,0,1,0,0,0,0,0,13,0,0,0,0,Phishing
2745,2,66,0,3,0,0,0,0,0,27,0,0,0,1,Phishing
2746,3,65,1,0,1,0,0,0,0,25,0,0,0,0,Phishing
2747,2,37,0,0,0,0,0,0,0,12,0,0,0,0,Phishing
2748,4,47,1,0,0,0,0,0,1,22,0,0,0,0,Phishing
2749,3,43,0,0,0,0,0,0,1,18,0,0,0,0,Phishing
2750,3,46,0,1,0,0,0,0,0,10,0,0,0,0,Phishing
2751,2,105,0,2,1,0,0,0,0,23,0,0,0,0,Phishing
2752,3,30,0,0,1,0,0,0,0,11,0,0,0,0,Phishing
2753,3,60,0,1,0,0,0,0,0,24,0,0,0,0,Phishing
2754,3,38,1,0,0,0,0,0,0,19,0,0,0,0,Phishing
2755,2,56,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2756,3,45,1,0,0,0,0,0,0,24,0,0,0,0,Phishing
2757,2,61,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2758,2,60,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2759,3,45,0,0,0,0,0,0,0,17,0,0,0,0,Phishing
2760,3,104,0,0,0,0,0,0,0,6,0,0,0,0,Phishing
2761,3,82,0,1,0,0,0,0,1,29,0,0,0,0,Phishing
2762,4,44,0,0,0,0,0,0,0,20,0,0,0,0,Phishing
2763,3,52,1,1,0,0,0,0,0,13,0,0,0,0,Phishing
2764,3,43,1,1,0,0,0,0,0,18,0,0,0,0,Phishing
2765,2,58,0,1,0,0,0,0,0,20,0,0,0,0,Phishing
2766,3,39,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2767,3,61,1,1,0,0,0,0,0,30,0,0,0,0,Phishing
2768,2,62,1,1,0,0,0,0,0,45,0,0,1,0,Phishing
2769,3,43,1,0,0,0,0,0,0,18,0,0,0,0,Phishing
2770,2,69,0,0,0,0,0,0,0,27,0,0,0,0,Phishing
2771,3,66,0,0,0,0,0,0,0,20,0,0,0,0,Phishing
2772,2,126,0,0,1,0,0,0,0,28,0,0,0,0,Phishing
2773,4,64,1,1,0,0,0,0,0,23,0,0,0,0,Phishing
2774,2,59,1,1,0,0,0,0,0,43,0,0,1,0,Phishing
2775,6,134,0,0,0,0,0,0,0,22,0,0,0,1,Phishing
2776,4,63,0,0,0,0,0,0,0,25,0,0,0,0,Phishing
2777,2,58,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2778,2,52,0,1,0,0,0,0,0,20,0,0,1,0,Phishing
2779,5,63,1,0,0,0,0,0,0,29,0,0,0,0,Phishing
2780,4,82,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2781,2,59,1,1,0,0,0,0,0,43,0,0,1,0,Phishing
2782,2,58,1,1,0,0,0,0,0,40,0,0,1,0,Phishing
2783,2,51,0,0,0,0,0,0,0,18,0,0,0,0,Phishing
2784,4,95,0,0,0,0,0,0,0,15,0,0,0,1,Phishing
2785,3,79,0,1,0,0,0,0,0,29,0,0,0,0,Phishing
2786,2,54,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2787,2,59,0,0,0,0,0,0,0,17,0,0,0,1,Phishing
2788,3,47,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2789,4,59,1,0,0,0,0,0,0,23,0,0,0,0,Phishing
2790,2,58,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2791,4,46,0,1,0,0,0,0,0,13,0,0,0,0,Phishing
2792,2,63,0,2,0,0,0,0,0,12,0,0,0,0,Phishing
2793,2,52,0,0,0,0,0,0,0,15,0,0,0,0,Phishing
2794,3,72,0,0,0,0,0,0,0,22,0,0,0,0,Phishing
2795,3,114,0,1,0,0,0,0,0,22,0,0,0,0,Phishing
2796,2,41,0,0,0,0,0,0,0,20,0,0,0,0,Phishing
2797,3,104,0,1,0,0,0,0,0,16,0,0,0,1,Phishing
2798,5,41,1,0,0,0,0,0,0,15,0,0,0,0,Phishing
2799,2,52,0,1,0,0,0,0,0,14,0,0,0,0,Phishing
2800,15,248,0,0,0,0,12,0,0,15,0,0,0,0,Phishing
